version_uri,book,author_id,genre,genre_source,author_genre,admission_path,note
0751IbnQayyimJawziyya.AsrarSalat.ShamAY0034431-ara1,0751IbnQayyimJawziyya.AsrarSalat,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.FaidaJalila.Shamela0011329-ara1,0751IbnQayyimJawziyya.FaidaJalila,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.HadiArwah.JK000083-ara1,0751IbnQayyimJawziyya.HadiArwah,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.IjtimacJuyush.JK000090-ara1,0751IbnQayyimJawziyya.IjtimacJuyush,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.KafiyaShafiya.ShamAY0034419-ara1,0751IbnQayyimJawziyya.KafiyaShafiya,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.MiftahDarSacada.JK000082-ara1,0751IbnQayyimJawziyya.MiftahDarSacada,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.NaqdManqul.JK000096-ara1,0751IbnQayyimJawziyya.NaqdManqul,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.RafcYadaynFiSalat.ShamAY0038390-ara1,0751IbnQayyimJawziyya.RafcYadaynFiSalat,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.Salat.JK000099-ara1,0751IbnQayyimJawziyya.Salat,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.ShifaCalil.JK000100-ara1,0751IbnQayyimJawziyya.ShifaCalil,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.SifatMunafiqin.Shamela0030842-ara1,0751IbnQayyimJawziyya.SifatMunafiqin,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.TariqHijratayn.JK000065-ara1,0751IbnQayyimJawziyya.TariqHijratayn,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.TibbNabawi.JK000010-ara1,0751IbnQayyimJawziyya.TibbNabawi,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.TibyanFiAqsamQuran.JK000102-ara1,0751IbnQayyimJawziyya.TibyanFiAqsamQuran,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0751IbnQayyimJawziyya.WabilSayyib.JK000069-ara1,0751IbnQayyimJawziyya.WabilSayyib,0751IbnQayyimJawziyya,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0764Safadi.KashfHal.Shamela0005393-ara1,0764Safadi.KashfHal,0764Safadi,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0764Safadi.LawcatShaki.Shamela0037494-ara1,0764Safadi.LawcatShaki,0764Safadi,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0764Safadi.NusratThair.Shamela0000514-ara1,0764Safadi.NusratThair,0764Safadi,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0764Safadi.ShucurBiCur.Shamela0006939-ara1,0764Safadi.ShucurBiCur,0764Safadi,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0764Safadi.TawshicTawshih.Shamela0005409-ara1,0764Safadi.TawshicTawshih,0764Safadi,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0771TajDinSubki.MucidNicam.Sham19Y0016728-ara1,0771TajDinSubki.MucidNicam,0771TajDinSubki,other,other,history,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0774IbnKathir.IjtihadFiTalabJihad.ShamAY0036178-ara1,0774IbnKathir.IjtihadFiTalabJihad,0774IbnKathir,other,other,history,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0774IbnKathir.MucjizatNabi.Rafed0003489-ara1,0774IbnKathir.MucjizatNabi,0774IbnKathir,other,other,history,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0774IbnKathir.ShucabIman.ShamAY0034307-ara1,0774IbnKathir.ShucabIman,0774IbnKathir,other,other,history,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0774IbnKathir.TalkhisIstighatha.JK000383BK1-ara1,0774IbnKathir.TalkhisIstighatha,0774IbnKathir,other,other,history,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0775IbnAbiWafa.Juz.ShamAY0032773-ara1,0775IbnAbiWafa.Juz,0775IbnAbiWafa,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0804IbnMulaqqin.CujalatMuhtaj.Sham19Y0020561-ara1,0804IbnMulaqqin.CujalatMuhtaj,0804IbnMulaqqin,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1,0804IbnMulaqqin.IclamBiFawaid,0804IbnMulaqqin,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0804IbnMulaqqin.Mucin.Sham19Y0017745-ara1,0804IbnMulaqqin.Mucin,0804IbnMulaqqin,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0808IbnKhaldun.ShifaSail.Kraken21040202-ara1,0808IbnKhaldun.ShifaSail,0808IbnKhaldun,other,other,history,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0808MuhammadDamiri.NajmWahhaj.Sham19Y0013783-ara1,0808MuhammadDamiri.NajmWahhaj,0808MuhammadDamiri,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0808MuhammadDamiri.SharhLamiyyatCajam.Shamela0095860-ara1,0808MuhammadDamiri.SharhLamiyyatCajam,0808MuhammadDamiri,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.AsanidKutubSitta.ShamAY0033543-ara1,0842IbnNasirDinDimashqi.AsanidKutubSitta,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.BardAkbad.ShamAY0034300-ara1,0842IbnNasirDinDimashqi.BardAkbad,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.Intisar.ShamAY0033553-ara1,0842IbnNasirDinDimashqi.Intisar,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.Ithaf.ShamAY0033546-ara1,0842IbnNasirDinDimashqi.Ithaf,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.JamicAthar.ShamAY0034447-ara1,0842IbnNasirDinDimashqi.JamicAthar,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.LafzMukarram.ShamAY0035238-ara1,0842IbnNasirDinDimashqi.LafzMukarram,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.MajlisFiFadlYawmCarafa.ShamAY0033589-ara1,0842IbnNasirDinDimashqi.MajlisFiFadlYawmCarafa,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.NukatAthariyya.ShamAY0033566-ara1,0842IbnNasirDinDimashqi.NukatAthariyya,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.Tanqih.ShamAY0033559-ara1,0842IbnNasirDinDimashqi.Tanqih,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0842IbnNasirDinDimashqi.Tarjih.ShamAY0033557-ara1,0842IbnNasirDinDimashqi.Tarjih,0842IbnNasirDinDimashqi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0845Maqrizi.AwzanWaAkyal.MMS00009-ara1,0845Maqrizi.AwzanWaAkyal,0845Maqrizi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0845Maqrizi.DhahabMasbuk.MMS00010-ara1,0845Maqrizi.DhahabMasbuk,0845Maqrizi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0845Maqrizi.DurarCuqud.MMS00011-ara1,0845Maqrizi.DurarCuqud,0845Maqrizi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0845Maqrizi.ImtacAsmac.Shamela0001524-ara1,0845Maqrizi.ImtacAsmac,0845Maqrizi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0845Maqrizi.Mawaciz.Shamela0011566-ara1,0845Maqrizi.Mawaciz,0845Maqrizi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0845Maqrizi.ShudhurCuqud.MMS00014-ara1,0845Maqrizi.ShudhurCuqud,0845Maqrizi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.AhadithCashara.ShamAY0033613-ara1,0852IbnHajarCasqalani.AhadithCashara,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.AsilaFaiqa.ShamAY0034286-ara1,0852IbnHajarCasqalani.AsilaFaiqa,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.Badhl.MMS00016-ara1,0852IbnHajarCasqalani.Badhl,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.BastMabthuth.ShamAY0034290-ara1,0852IbnHajarCasqalani.BastMabthuth,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.DhaylDurar.MMS00017-ara1,0852IbnHajarCasqalani.DhaylDurar,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.DurarKamina.Shamela0006674-ara1,0852IbnHajarCasqalani.DurarKamina,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.FatwaFiWaqfMujawir.ShamAY0034309-ara1,0852IbnHajarCasqalani.FatwaFiWaqfMujawir,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.IntiqadIctirad.Sham19Y0013771-ara1,0852IbnHajarCasqalani.IntiqadIctirad,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.IsabaFiTamyiz.JK000533-ara1,0852IbnHajarCasqalani.IsabaFiTamyiz,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.JawabJalil.ShamAY0034291-ara1,0852IbnHajarCasqalani.JawabJalil,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.JuzFiTahniaFiAcyad.ShamAY0034301-ara1,0852IbnHajarCasqalani.JuzFiTahniaFiAcyad,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.JuzFihiCasharatAhadith.ShamAY0033575-ara1,0852IbnHajarCasqalani.JuzFihiCasharatAhadith,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.KashfSitr.ShamAY0034313-ara1,0852IbnHajarCasqalani.KashfSitr,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.KhisalMukaffira.ShamAY0034819-ara1,0852IbnHajarCasqalani.KhisalMukaffira,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.LadhdhatCaysh.ShamAY0033678-ara1,0852IbnHajarCasqalani.LadhdhatCaysh,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.LamhaLatifa.ShamAY0034329-ara1,0852IbnHajarCasqalani.LamhaLatifa,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.MajmacMuassis.Sham19Y0020861-ara1,0852IbnHajarCasqalani.MajmacMuassis,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.MashyakhaBasima.ShamAY0033565-ara1,0852IbnHajarCasqalani.MashyakhaBasima,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.MucjamShaykhaMaryam.Shamela0030267Vols-ara1,0852IbnHajarCasqalani.MucjamShaykhaMaryam,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.MuwafaqatKhubrKhabar.Sham19Y0018611-ara1,0852IbnHajarCasqalani.MuwafaqatKhubrKhabar,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.NataijAfkar.ShamAY0034134-ara1,0852IbnHajarCasqalani.NataijAfkar,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.NuzhatNazirWaSamic.ShamAY0033648-ara1,0852IbnHajarCasqalani.NuzhatNazirWaSamic,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.QuwwatHijaj.ShamAY0034311-ara1,0852IbnHajarCasqalani.QuwwatHijaj,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.RisalatTadhakkurAthar.Shia004510-ara1,0852IbnHajarCasqalani.RisalatTadhakkurAthar,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.TabyinCajab.ShamAY0035247-ara1,0852IbnHajarCasqalani.TabyinCajab,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.TacrifAhlTaqdis.Shia003340BK1-ara1,0852IbnHajarCasqalani.TacrifAhlTaqdis,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.TakhrijAdhkar.ShamAY0033066-ara1,0852IbnHajarCasqalani.TakhrijAdhkar,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0852IbnHajarCasqalani.TawaliTanis.ShamAY0033633-ara1,0852IbnHajarCasqalani.TawaliTanis,0852IbnHajarCasqalani,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0855BadrDinCayni.MaqasidNahwiyya.Sham19Y0016714-ara1,0855BadrDinCayni.MaqasidNahwiyya,0855BadrDinCayni,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0855BadrDinCayni.MinhatSuluk.Sham19Y0013784-ara1,0855BadrDinCayni.MinhatSuluk,0855BadrDinCayni,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0855BadrDinCayni.RawdZahir.MMS00023-ara1,0855BadrDinCayni.RawdZahir,0855BadrDinCayni,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0855BadrDinCayni.SayfMuhannad.MMS00024-ara1,0855BadrDinCayni.SayfMuhannad,0855BadrDinCayni,other,other,hadith_collection,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0874IbnTaghribirdi.ManhalSafi.Shamela0023156-ara1,0874IbnTaghribirdi.ManhalSafi,0874IbnTaghribirdi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0874IbnTaghribirdi.NujumZahira.JK001330-ara1,0874IbnTaghribirdi.NujumZahira,0874IbnTaghribirdi,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0879IbnQutlubugha.GharibQuran.ShamAY0036822-ara1,0879IbnQutlubugha.GharibQuran,0879IbnQutlubugha,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0879IbnQutlubugha.KhulasatAfkar.Sham19Y0124365-ara1,0879IbnQutlubugha.KhulasatAfkar,0879IbnQutlubugha,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0879IbnQutlubugha.TakhrijAhadith.ShamAY0033075-ara1,0879IbnQutlubugha.TakhrijAhadith,0879IbnQutlubugha,other,other,biography,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0885BurhanDinBiqaci.CunwanZaman.MMS00030-ara1,0885BurhanDinBiqaci.CunwanZaman,0885BurhanDinBiqaci,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0885BurhanDinBiqaci.IzharCasr.MMS00031-ara1,0885BurhanDinBiqaci.IzharCasr,0885BurhanDinBiqaci,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0885BurhanDinBiqaci.MasacidNazar.Shamela0001404-ara1,0885BurhanDinBiqaci.MasacidNazar,0885BurhanDinBiqaci,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0885BurhanDinBiqaci.NazmDurar.JK009270-ara1,0885BurhanDinBiqaci.NazmDurar,0885BurhanDinBiqaci,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0893IbnIsmacilShihabDinKurani.DurarLawamic.Sham19Y0132415-ara1,0893IbnIsmacilShihabDinKurani.DurarLawamic,0893IbnIsmacilShihabDinKurani,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0893IbnIsmacilShihabDinKurani.KawtharJari.Sham19Y0016584-ara1,0893IbnIsmacilShihabDinKurani.KawtharJari,0893IbnIsmacilShihabDinKurani,other,other,other,standard,residual other (09_DECISIONS.md §4 krok 3; brak zmapowanego tagu i wzorca tytulu)
0231AbuNasrBahili.SharhDiwanDhiRumma.Sham19Y0016545-ara1,0231AbuNasrBahili.SharhDiwanDhiRumma,0231AbuNasrBahili,poetry_diwan,title,poetry_diwan,single_work_exception,fallback tytulowy → poetry_diwan (09_DECISIONS.md §4 krok 2)
0370AbuQasimAmidi.Muwazana.Sham19Y0026183-ara1,0370AbuQasimAmidi.Muwazana,0370AbuQasimAmidi,poetry_diwan,tag:_SHICR,poetry_diwan,standard,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0380Khalidiyyan.AshbahWaNazair.JK010747-ara1,0380Khalidiyyan.AshbahWaNazair,0380Khalidiyyan,poetry_diwan,tag:_SHICR,poetry_diwan,standard,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0421IbnMuhammadMarzuqi.SharhDiwanHamasa.Shamela0026536-ara1,0421IbnMuhammadMarzuqi.SharhDiwanHamasa,0421IbnMuhammadMarzuqi,poetry_diwan,tag:_SHICR,poetry_diwan,standard,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0428IbnSina.ShifaShicr.GRAR000034-ara1,0428IbnSina.ShifaShicr,0428IbnSina,poetry_diwan,title,other,standard,fallback tytulowy → poetry_diwan (09_DECISIONS.md §4 krok 2)
0458IbnSidaMursi.SharhMushkil.JK010775-ara1,0458IbnSidaMursi.SharhMushkil,0458IbnSidaMursi,poetry_diwan,tag:_SHICR,fiqh,standard,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0463IbnRashiqQayrawani.CumdaFiMahasinShicr.JK010637-ara1,0463IbnRashiqQayrawani.CumdaFiMahasinShicr,0463IbnRashiqQayrawani,poetry_diwan,tag:_SHICR,poetry_diwan,single_work_exception,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0467IbnHasanBakharzi.DumyatQasr.Shamela0010665-ara1,0467IbnHasanBakharzi.DumyatQasr,0467IbnHasanBakharzi,poetry_diwan,tag:_SHICR,poetry_diwan,single_work_exception,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0468IbnAhmadWahidiNaysaburi.SharhDiwanMutanabbi.JK010754-ara1,0468IbnAhmadWahidiNaysaburi.SharhDiwanMutanabbi,0468IbnAhmadWahidiNaysaburi,poetry_diwan,tag:_SHICR,poetry_diwan,standard,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0486AbuAsbaghGharnati.DiwanAhkamKubra.Sham19Y0014593-ara1,0486AbuAsbaghGharnati.DiwanAhkamKubra,0486AbuAsbaghGharnati,poetry_diwan,title,poetry_diwan,single_work_exception,fallback tytulowy → poetry_diwan (09_DECISIONS.md §4 krok 2)
0521IbnMuhammadBatalyawsi.HulalFiSharh.JK009366-ara1,0521IbnMuhammadBatalyawsi.HulalFiSharh,0521IbnMuhammadBatalyawsi,poetry_diwan,tag:_SHICR,adab_prose,standard,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0542IbnCaliDiyaDinIbnShajari.MukhtaratShucara.Shamela0000740-ara1,0542IbnCaliDiyaDinIbnShajari.MukhtaratShucara,0542IbnCaliDiyaDinIbnShajari,poetry_diwan,title,adab_prose,standard,fallback tytulowy → poetry_diwan (09_DECISIONS.md §4 krok 2)
0584IbnMunqidhShayzari.BadicFiNaqdShicr.JK010749-ara1,0584IbnMunqidhShayzari.BadicFiNaqdShicr,0584IbnMunqidhShayzari,poetry_diwan,title,adab_prose,standard,fallback tytulowy → poetry_diwan (09_DECISIONS.md §4 krok 2)
0597IbnMubarakBaghdadi.MuntahaTalab.JK010732-ara1,0597IbnMubarakBaghdadi.MuntahaTalab,0597IbnMubarakBaghdadi,poetry_diwan,tag:_SHICR,poetry_diwan,single_work_exception,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0616MuhibbDinCukbari.SharhDiwanMutanabbi.JK006914-ara1,0616MuhibbDinCukbari.SharhDiwanMutanabbi,0616MuhibbDinCukbari,poetry_diwan,tag:_SHICR,poetry_diwan,standard,"tag OpenITI _SHICR → poetry_diwan (data/reference/openiti_tag_genre_map.csv, 09_DECISIONS.md §4 krok 1)"
0644IbnCaliCizzDinMuhallabi.MaakhidhCalaShurrah.Shamela0037057-ara1,0644IbnCaliCizzDinMuhallabi.MaakhidhCalaShurrah,0644IbnCaliCizzDinMuhallabi,poetry_diwan,title,poetry_diwan,single_work_exception,fallback tytulowy → poetry_diwan (09_DECISIONS.md §4 krok 2)
